# 30
# 191 ./MegaCam.u_1 0 2
3970  0.0211027  4
3980  0.0417333  4
3990  0.0802796  4
4000  0.135381  4
4010  0.18934  4
4020  0.224787  4
4030  0.241412  4
4040  0.248806  4
4050  0.253795  4
4060  0.258131  4
4070  0.263077  4
4080  0.269484  4
4090  0.274051  4
4100  0.279403  4
4110  0.284095  4
4120  0.289235  4
4130  0.292938  4
4140  0.297344  4
4150  0.302199  4
4160  0.307159  4
4170  0.311881  4
4180  0.316534  4
4190  0.321902  4
4200  0.326944  4
4210  0.330083  4
4220  0.334284  4
4230  0.338589  4
4240  0.342823  4
4250  0.348397  4
4260  0.350721  4
4270  0.354647  4
4280  0.3569  4
4290  0.35996  4
4300  0.365174  4
4310  0.371035  4
4320  0.377009  4
4330  0.381388  4
4340  0.385964  4
4350  0.390105  4
4360  0.393808  4
4370  0.397705  4
4380  0.401162  4
4390  0.405724  4
4400  0.410759  4
4410  0.414623  4
4420  0.417674  4
4430  0.422115  4
4440  0.42611  4
4450  0.429472  4
4460  0.434604  4
4470  0.438827  4
4480  0.442227  4
4490  0.446664  4
4500  0.450275  4
4510  0.453898  4
4520  0.456124  4
4530  0.459673  4
4540  0.464459  4
4550  0.46841  4
4560  0.472659  4
4570  0.476637  4
4580  0.480913  4
4590  0.484346  4
4600  0.488744  4
4610  0.491243  4
4620  0.493747  4
4630  0.496546  4
4640  0.498871  4
4650  0.501202  4
4660  0.504505  4
4670  0.508303  4
4680  0.511626  4
4690  0.515446  4
4700  0.518692  4
4710  0.521849  4
4720  0.524134  4
4730  0.526815  4
4740  0.528717  4
4750  0.529733  4
4760  0.532628  4
4770  0.535232  4
4780  0.539133  4
4790  0.543543  4
4800  0.546572  4
4810  0.548809  4
4820  0.552152  4
4830  0.554701  4
4840  0.556453  4
4850  0.559919  4
4860  0.561073  4
4870  0.563441  4
4880  0.569057  4
4890  0.571746  4
4900  0.574746  4
4910  0.577652  4
4920  0.578829  4
4930  0.581438  4
4940  0.583644  4
4950  0.586983  4
4960  0.589817  4
4970  0.592451  4
4980  0.594987  4
4990  0.601052  4
5000  0.605786  4
5010  0.609286  4
5020  0.611962  4
5030  0.612763  4
5040  0.613772  4
5050  0.61457  4
5060  0.617258  4
5070  0.620478  4
5080  0.625288  4
5090  0.629796  4
5100  0.632198  4
5110  0.634817  4
5120  0.63691  4
5130  0.639751  4
5140  0.642386  4
5150  0.644812  4
5160  0.647457  4
5170  0.651073  4
5180  0.653946  4
5190  0.655855  4
5200  0.658846  4
5210  0.662169  4
5220  0.665391  4
5230  0.667425  4
5240  0.669246  4
5250  0.66976  4
5260  0.673766  4
5270  0.677017  4
5280  0.678192  4
5290  0.682661  4
5300  0.684612  4
5310  0.686014  4
5320  0.689073  4
5330  0.69225  4
5340  0.696654  4
5350  0.703179  4
5360  0.704827  4
5370  0.707369  4
5380  0.711591  4
5390  0.714256  4
5400  0.715469  4
5410  0.7132  4
5420  0.702251  4
5430  0.675811  4
5440  0.623853  4
5450  0.547823  4
5460  0.452463  4
5470  0.349935  4
5480  0.254767  4
5490  0.174638  4
5500  0.112717  4
5510  0.0675013  4
5520  0.0377089  4
5530  0.0199794  4
5540  0.0105829  4
5550  0  4
# 448 ./HSC.r 0 5
5264.4  0  5
5274.4  0.00609143  5
5278.6  0.00618095  5
5282.8  0.00618587  5
5287  0.00636039  5
5291.2  0.00645032  5
5295.4  0.0063705  5
5299.6  0.00680059  5
5303.8  0.00680598  5
5308  0.00698165  5
5312.2  0.00715759  5
5316.5  0.00733395  5
5320.7  0.00802251  5
5324.9  0.00819966  5
5329.1  0.00854805  5
5333.3  0.00881144  5
5337.5  0.0095033  5
5341.7  0.00985351  5
5345.9  0.0102043  5
5350.2  0.0109848  5
5354.4  0.0116805  5
5358.6  0.0122054  5
5362.8  0.0130752  5
5367  0.0137742  5
5371.2  0.0148188  5
5375.4  0.0159513  5
5379.7  0.017431  5
5383.9  0.0189991  5
5388.1  0.0209153  5
5392.3  0.0235264  5
5396.5  0.0264013  5
5400.8  0.0298876  5
5405  0.0339856  5
5409.2  0.0392179  5
5413.4  0.0449794  5
5417.6  0.0517925  5
5421.9  0.0598347  5
5426.1  0.0684977  5
5430.3  0.0785677  5
5434.5  0.0898735  5
5438.7  0.101895  5
5443  0.115857  5
5447.2  0.1308  5
5451.4  0.147603  5
5455.6  0.166093  5
5459.9  0.186455  5
5464.1  0.208597  5
5468.3  0.232879  5
5472.5  0.25948  5
5476.8  0.287708  5
5481  0.316853  5
5485.2  0.347539  5
5489.4  0.377742  5
5493.7  0.407559  5
5497.9  0.43609  5
5502.1  0.463077  5
5506.4  0.486756  5
5510.6  0.507369  5
5514.8  0.52474  5
5519.1  0.538871  5
5523.3  0.549824  5
5527.5  0.558222  5
5531.7  0.564414  5
5536  0.568671  5
5540.2  0.572479  5
5544.4  0.576026  5
5548.7  0.57852  5
5552.9  0.58065  5
5557.1  0.582337  5
5561.4  0.583769  5
5565.6  0.585638  5
5569.9  0.586358  5
5574.1  0.586532  5
5578.3  0.588674  5
5582.6  0.589576  5
5586.8  0.590736  5
5591  0.59145  5
5595.3  0.592353  5
5599.5  0.592888  5
5603.8  0.593792  5
5608  0.594957  5
5612.2  0.596213  5
5616.5  0.59739  5
5620.7  0.598017  5
5625  0.599467  5
5629.2  0.600186  5
5633.4  0.600724  5
5637.7  0.602087  5
5641.9  0.602626  5
5646.2  0.603176  5
5650.4  0.604168  5
5654.7  0.604809  5
5658.9  0.605168  5
5663.1  0.60589  5
5667.4  0.606804  5
5671.6  0.607527  5
5675.9  0.607623  5
5680.1  0.608346  5
5684.4  0.608716  5
5688.6  0.609439  5
5692.9  0.610174  5
5697.1  0.610624  5
5701.4  0.612091  5
5705.6  0.612175  5
5709.9  0.613461  5
5714.1  0.614279  5
5718.4  0.615292  5
5722.6  0.616386  5
5726.9  0.617309  5
5731.1  0.618405  5
5735.4  0.619605  5
5739.6  0.620979  5
5743.9  0.621905  5
5748.1  0.622821  5
5752.4  0.623563  5
5756.6  0.624665  5
5760.9  0.625132  5
5765.2  0.626246  5
5769.4  0.62698  5
5773.7  0.627262  5
5777.9  0.628274  5
5782.2  0.628463  5
5786.4  0.629384  5
5790.7  0.63013  5
5794.9  0.631052  5
5799.2  0.631241  5
5803.5  0.632361  5
5807.7  0.632725  5
5812  0.633194  5
5816.2  0.634584  5
5820.5  0.635147  5
5824.8  0.636177  5
5829  0.63729  5
5833.3  0.637947  5
5837.5  0.638594  5
5841.8  0.639626  5
5846.1  0.640097  5
5850.3  0.640932  5
5854.6  0.64131  5
5858.9  0.641687  5
5863.1  0.641488  5
5867.4  0.642712  5
5871.7  0.643465  5
5875.9  0.64336  5
5880.2  0.644302  5
5884.5  0.645151  5
5888.7  0.645895  5
5893  0.645894  5
5897.3  0.646933  5
5901.5  0.647772  5
5905.8  0.648244  5
5910.1  0.64938  5
5914.3  0.650316  5
5918.6  0.650978  5
5922.9  0.651641  5
5927.1  0.652579  5
5931.4  0.653147  5
5935.7  0.653906  5
5940  0.654666  5
5944.2  0.65551  5
5948.5  0.655412  5
5952.8  0.656268  5
5957  0.656922  5
5961.3  0.6573  5
5965.6  0.65787  5
5969.9  0.658632  5
5974.1  0.659383  5
5978.4  0.659857  5
5982.7  0.66062  5
5987  0.661767  5
5991.3  0.66205  5
5995.5  0.662899  5
5999.8  0.663855  5
6004.1  0.665101  5
6008.4  0.666542  5
6012.6  0.667007  5
6016.9  0.66845  5
6021.2  0.669217  5
6025.5  0.669985  5
6029.8  0.670366  5
6034  0.671027  5
6038.3  0.671215  5
6042.6  0.672662  5
6046.9  0.672364  5
6051.2  0.67294  5
6055.4  0.674087  5
6059.7  0.674079  5
6064  0.674947  5
6068.3  0.67562  5
6072.6  0.676781  5
6076.9  0.677552  5
6081.2  0.678422  5
6085.4  0.679867  5
6089.7  0.681031  5
6094  0.682489  5
6098.3  0.68346  5
6102.6  0.684431  5
6106.9  0.685501  5
6111.2  0.686278  5
6115.4  0.68724  5
6119.7  0.687625  5
6124  0.68801  5
6128.3  0.689083  5
6132.6  0.68937  5
6136.9  0.689951  5
6141.2  0.690533  5
6145.5  0.69082  5
6149.8  0.691796  5
6154.1  0.692576  5
6158.4  0.693159  5
6162.6  0.693928  5
6166.9  0.694907  5
6171.2  0.696084  5
6175.5  0.697263  5
6179.8  0.698839  5
6184.1  0.699325  5
6188.4  0.700308  5
6192.7  0.701092  5
6197  0.702076  5
6201.3  0.702265  5
6205.6  0.703648  5
6209.9  0.703637  5
6214.2  0.703427  5
6218.5  0.704412  5
6222.8  0.7046  5
6227.1  0.704687  5
6231.4  0.705274  5
6235.7  0.70556  5
6240  0.706847  5
6244.3  0.707435  5
6248.6  0.70702  5
6252.9  0.708108  5
6257.2  0.708294  5
6261.5  0.708781  5
6265.8  0.70977  5
6270.1  0.709352  5
6274.4  0.71004  5
6278.7  0.709922  5
6283  0.710811  5
6287.3  0.710894  5
6291.6  0.710775  5
6295.9  0.711564  5
6300.2  0.711545  5
6304.5  0.712232  5
6308.8  0.713022  5
6313.1  0.713508  5
6317.4  0.715007  5
6321.7  0.714885  5
6326.1  0.715484  5
6330.4  0.716275  5
6334.7  0.716965  5
6339  0.717248  5
6343.3  0.717938  5
6347.6  0.718425  5
6351.9  0.719014  5
6356.2  0.718175  5
6360.5  0.719171  5
6364.8  0.718943  5
6369.2  0.719337  5
6373.5  0.720232  5
6377.8  0.720104  5
6382.1  0.720794  5
6386.4  0.721075  5
6390.7  0.721868  5
6395  0.723072  5
6399.3  0.723353  5
6403.7  0.723645  5
6408  0.724645  5
6412.3  0.725851  5
6416.6  0.72644  5
6420.9  0.726824  5
6425.2  0.727208  5
6429.6  0.727809  5
6433.9  0.727677  5
6438.2  0.728473  5
6442.5  0.728339  5
6446.8  0.728722  5
6451.1  0.729312  5
6455.5  0.729602  5
6459.8  0.729984  5
6464.1  0.73047  5
6468.4  0.730749  5
6472.7  0.731027  5
6477.1  0.731939  5
6481.4  0.732945  5
6485.7  0.732911  5
6490  0.734022  5
6494.4  0.734936  5
6498.7  0.735631  5
6503  0.736013  5
6507.3  0.736083  5
6511.6  0.736882  5
6516  0.737171  5
6520.3  0.737239  5
6524.6  0.738353  5
6528.9  0.738002  5
6533.3  0.7385  5
6537.6  0.738566  5
6541.9  0.739472  5
6546.3  0.739234  5
6550.6  0.739404  5
6554.9  0.739785  5
6559.2  0.739533  5
6563.6  0.740345  5
6567.9  0.740093  5
6572.2  0.74005  5
6576.6  0.740229  5
6580.9  0.740397  5
6585.2  0.740458  5
6589.5  0.740519  5
6593.9  0.740484  5
6598.2  0.741496  5
6602.5  0.74145  5
6606.9  0.742262  5
6611.2  0.742109  5
6615.5  0.74291  5
6619.9  0.742342  5
6624.2  0.743356  5
6628.5  0.743732  5
6632.9  0.744013  5
6637.2  0.744708  5
6641.5  0.745084  5
6645.9  0.744938  5
6650.2  0.744993  5
6654.6  0.745593  5
6658.9  0.745113  5
6663.2  0.745808  5
6667.6  0.745659  5
6671.9  0.744963  5
6676.2  0.745015  5
6680.6  0.745506  5
6684.9  0.74502  5
6689.3  0.745833  5
6693.6  0.746097  5
6697.9  0.746039  5
6702.3  0.746207  5
6706.6  0.747439  5
6711  0.747391  5
6715.3  0.748301  5
6719.6  0.748888  5
6724  0.748947  5
6728.3  0.749641  5
6732.7  0.749808  5
6737  0.750611  5
6741.4  0.750236  5
6745.7  0.750931  5
6750  0.750652  5
6754.4  0.751033  5
6758.7  0.751402  5
6763.1  0.751783  5
6767.4  0.751718  5
6771.8  0.752207  5
6776.1  0.753119  5
6780.5  0.753065  5
6784.8  0.753542  5
6789.2  0.75414  5
6793.5  0.755162  5
6797.9  0.754779  5
6802.2  0.755475  5
6806.6  0.755854  5
6810.9  0.755895  5
6815.3  0.755727  5
6819.6  0.755985  5
6824  0.752861  5
6828.3  0.749283  5
6832.7  0.745929  5
6837  0.743547  5
6841.4  0.740075  5
6845.7  0.736917  5
6850.1  0.733435  5
6854.4  0.730267  5
6858.8  0.726885  5
6863.1  0.723818  5
6867.5  0.720427  5
6871.8  0.717461  5
6876.2  0.713508  5
6880.6  0.710764  5
6884.9  0.711982  5
6889.3  0.713873  5
6893.6  0.714429  5
6898  0.714553  5
6902.3  0.713559  5
6906.7  0.712242  5
6911.1  0.708816  5
6915.4  0.703821  5
6919.8  0.697498  5
6924.1  0.689269  5
6928.5  0.678704  5
6932.9  0.665791  5
6937.2  0.651181  5
6941.6  0.634002  5
6945.9  0.614451  5
6950.3  0.593212  5
6954.7  0.569269  5
6959  0.545398  5
6963.4  0.519271  5
6967.7  0.49288  5
6972.1  0.465792  5
6976.5  0.438333  5
6980.8  0.410386  5
6985.2  0.381849  5
6989.6  0.354173  5
6993.9  0.326233  5
6998.3  0.29916  5
7002.7  0.272502  5
7007  0.246369  5
7011.4  0.220769  5
7015.8  0.196825  5
7020.1  0.173862  5
7024.5  0.152337  5
7028.9  0.132927  5
7033.2  0.115297  5
7037.6  0.0997907  5
7042  0.0866373  5
7046.3  0.0753877  5
7050.7  0.0659347  5
7055.1  0.0581674  5
7059.4  0.0517485  5
7063.8  0.0460021  5
7068.2  0.0414957  5
7072.6  0.0376644  5
7076.9  0.0342818  5
7081.3  0.0316906  5
7085.7  0.0294372  5
7090  0.0271805  5
7094.4  0.0256042  5
7098.8  0.0239121  5
7103.2  0.0224457  5
7107.5  0.0212052  5
7111.9  0.0200776  5
7116.3  0.0189485  5
7120.7  0.0179323  5
7125  0.0170288  5
7129.4  0.0164675  5
7133.8  0.0153334  5
7138.2  0.0145414  5
7142.5  0.0138627  5
7146.9  0.0129542  5
7151.3  0.0122739  5
7155.7  0.0115928  5
7160.1  0.0110256  5
7164.4  0.0103427  5
7168.8  0.00965916  5
7173.2  0.00943496  5
7177.6  0.00886509  5
7182  0.00864013  5
7186.3  0.00841476  5
7196.3  0  5
# 480 ./HSC.i 0 6
6874.9  0  6
6884.9  0.00578012  6
6889.3  0.00622872  6
6893.6  0.00694491  6
6898  0.00792937  6
6902.3  0.00909326  6
6906.7  0.0107048  6
6911.1  0.0130324  6
6915.4  0.0158987  6
6919.8  0.0200201  6
6924.1  0.0255773  6
6928.5  0.0323947  6
6932.9  0.0413697  6
6937.2  0.0519682  6
6941.6  0.0650911  6
6945.9  0.0807415  6
6950.3  0.0984772  6
6954.7  0.119739  6
6959  0.144081  6
6963.4  0.171153  6
6967.7  0.201137  6
6972.1  0.234043  6
6976.5  0.268792  6
6980.8  0.304663  6
6985.2  0.33995  6
6989.6  0.373116  6
6993.9  0.403336  6
6998.3  0.430525  6
7002.7  0.452051  6
7007  0.469886  6
7011.4  0.484127  6
7015.8  0.495395  6
7020.1  0.504313  6
7024.5  0.51225  6
7028.9  0.519107  6
7033.2  0.52542  6
7037.6  0.530839  6
7042  0.53581  6
7046.3  0.540414  6
7050.7  0.544759  6
7055.1  0.548926  6
7059.4  0.552087  6
7063.8  0.555259  6
7068.2  0.55807  6
7072.6  0.560427  6
7076.9  0.561956  6
7081.3  0.562946  6
7085.7  0.564211  6
7090  0.565377  6
7094.4  0.565637  6
7098.8  0.565988  6
7103.2  0.566155  6
7107.5  0.566222  6
7111.9  0.56593  6
7116.3  0.565728  6
7120.7  0.56571  6
7125  0.565316  6
7129.4  0.564468  6
7133.8  0.563342  6
7138.2  0.562952  6
7142.5  0.559693  6
7146.9  0.554869  6
7151.3  0.55013  6
7155.7  0.546125  6
7160.1  0.541189  6
7164.4  0.537072  6
7168.8  0.532773  6
7173.2  0.528838  6
7177.6  0.524805  6
7182  0.523272  6
7186.3  0.525348  6
7190.7  0.527713  6
7195.1  0.529523  6
7199.5  0.5318  6
7203.9  0.533986  6
7208.2  0.535515  6
7212.6  0.537984  6
7217  0.540177  6
7221.4  0.541532  6
7225.8  0.543168  6
7230.2  0.543779  6
7234.5  0.545224  6
7238.9  0.54621  6
7243.3  0.547571  6
7247.7  0.54884  6
7252.1  0.550297  6
7256.5  0.551568  6
7260.8  0.552739  6
7265.2  0.554106  6
7269.6  0.555005  6
7274  0.556187  6
7278.4  0.557275  6
7282.8  0.558553  6
7287.2  0.55889  6
7291.6  0.559887  6
7296  0.560507  6
7300.3  0.561309  6
7304.7  0.563251  6
7309.1  0.565668  6
7313.5  0.567897  6
7317.9  0.570318  6
7322.3  0.572175  6
7326.7  0.574032  6
7331.1  0.576082  6
7335.5  0.578133  6
7339.9  0.580091  6
7344.2  0.580336  6
7348.6  0.580209  6
7353  0.580462  6
7357.4  0.580334  6
7361.8  0.580301  6
7366.2  0.579981  6
7370.6  0.579757  6
7375  0.580293  6
7379.4  0.579782  6
7383.8  0.580127  6
7388.2  0.58095  6
7392.6  0.580246  6
7397  0.580782  6
7401.4  0.58151  6
7405.8  0.581665  6
7410.2  0.581627  6
7414.6  0.582068  6
7419  0.581743  6
7423.4  0.582376  6
7427.8  0.581858  6
7432.2  0.581626  6
7436.6  0.581875  6
7441  0.581065  6
7445.4  0.581313  6
7449.8  0.581175  6
7454.2  0.581133  6
7458.6  0.580899  6
7463  0.580566  6
7467.4  0.580619  6
7471.8  0.581155  6
7476.2  0.580628  6
7480.6  0.580583  6
7485  0.581214  6
7489.4  0.581072  6
7493.8  0.581414  6
7498.2  0.581949  6
7502.6  0.582  6
7507  0.582535  6
7511.4  0.582391  6
7515.8  0.58283  6
7520.2  0.583559  6
7524.6  0.583998  6
7529  0.584145  6
7533.4  0.584778  6
7537.9  0.584543  6
7542.3  0.584885  6
7546.7  0.585616  6
7551.1  0.58586  6
7555.5  0.586494  6
7559.9  0.586933  6
7564.3  0.58747  6
7568.7  0.5883  6
7573.1  0.583849  6
7577.5  0.578904  6
7581.9  0.567684  6
7586.4  0.547738  6
7590.8  0.52031  6
7595.2  0.45773  6
7599.6  0.3939  6
7604  0.364467  6
7608.4  0.337949  6
7612.8  0.356335  6
7617.2  0.399731  6
7621.7  0.42192  6
7626.1  0.408964  6
7630.5  0.397965  6
7634.9  0.403322  6
7639.3  0.408784  6
7643.7  0.427185  6
7648.1  0.44778  6
7652.6  0.470678  6
7657  0.492805  6
7661.4  0.51278  6
7665.8  0.528025  6
7670.2  0.542495  6
7674.6  0.563127  6
7679.1  0.583889  6
7683.5  0.587697  6
7687.9  0.587834  6
7692.3  0.586879  6
7696.7  0.586221  6
7701.1  0.586158  6
7705.6  0.585406  6
7710  0.585641  6
7714.4  0.584879  6
7718.8  0.584714  6
7723.2  0.584548  6
7727.7  0.58429  6
7732.1  0.584623  6
7736.5  0.584756  6
7740.9  0.584588  6
7745.4  0.585228  6
7749.8  0.58486  6
7754.2  0.585693  6
7758.6  0.585624  6
7763  0.585656  6
7767.5  0.586397  6
7771.9  0.586528  6
7776.3  0.586458  6
7780.7  0.586087  6
7785.2  0.586627  6
7789.6  0.586556  6
7794  0.587088  6
7798.4  0.587017  6
7802.9  0.587255  6
7807.3  0.587586  6
7811.7  0.587615  6
7816.1  0.587845  6
7820.6  0.588183  6
7825  0.588312  6
7829.4  0.588137  6
7833.9  0.589082  6
7838.3  0.589312  6
7842.7  0.590048  6
7847.1  0.589872  6
7851.6  0.589703  6
7856  0.590135  6
7860.4  0.590263  6
7864.9  0.590499  6
7869.3  0.590016  6
7873.7  0.590041  6
7878.2  0.589462  6
7882.6  0.589995  6
7887  0.589408  6
7891.5  0.589642  6
7895.9  0.589155  6
7900.3  0.589279  6
7904.8  0.589411  6
7909.2  0.588819  6
7913.6  0.588738  6
7918.1  0.588766  6
7922.5  0.588377  6
7926.9  0.588499  6
7931.4  0.588423  6
7935.8  0.588852  6
7940.2  0.588358  6
7944.7  0.588487  6
7949.1  0.588299  6
7953.5  0.588008  6
7958  0.588547  6
7962.4  0.588358  6
7966.8  0.588271  6
7971.3  0.588192  6
7975.7  0.588001  6
7980.2  0.588436  6
7984.6  0.588245  6
7989  0.58826  6
7993.5  0.588798  6
7997.9  0.588605  6
8002.4  0.588316  6
8006.8  0.588743  6
8011.2  0.588756  6
8015.7  0.587948  6
8020.1  0.588478  6
8024.6  0.588394  6
8029  0.58799  6
8033.4  0.588105  6
8037.9  0.587708  6
8042.3  0.586887  6
8046.8  0.587007  6
8051.2  0.586808  6
8055.7  0.585784  6
8060.1  0.585479  6
8064.5  0.585382  6
8069  0.585083  6
8073.4  0.584464  6
8077.9  0.584372  6
8082.3  0.58396  6
8086.8  0.583554  6
8091.2  0.583662  6
8095.7  0.583778  6
8100.1  0.583049  6
8104.6  0.580965  6
8109  0.578767  6
8113.4  0.575623  6
8117.9  0.573845  6
8122.3  0.571429  6
8126.8  0.568701  6
8131.2  0.566489  6
8135.7  0.564175  6
8140.1  0.562167  6
8144.6  0.562794  6
8149  0.562466  6
8153.5  0.562671  6
8157.9  0.56287  6
8162.4  0.562653  6
8166.8  0.563062  6
8171.3  0.562633  6
8175.7  0.563253  6
8180.2  0.563457  6
8184.6  0.563443  6
8189.1  0.563542  6
8193.5  0.563633  6
8198  0.563625  6
8202.5  0.563722  6
8206.9  0.563707  6
8211.4  0.562849  6
8215.8  0.562832  6
8220.3  0.562185  6
8224.7  0.561742  6
8229.2  0.560562  6
8233.6  0.56033  6
8238.1  0.559359  6
8242.5  0.559232  6
8247  0.55794  6
8251.4  0.557065  6
8255.9  0.556302  6
8260.4  0.556392  6
8264.8  0.555621  6
8269.3  0.555283  6
8273.7  0.554723  6
8278.2  0.554063  6
8282.6  0.554785  6
8287.1  0.554016  6
8291.6  0.55421  6
8296  0.554183  6
8300.5  0.554054  6
8304.9  0.557137  6
8309.4  0.558297  6
8313.9  0.560747  6
8318.3  0.562763  6
8322.8  0.56425  6
8327.2  0.566377  6
8331.7  0.568082  6
8336.2  0.569896  6
8340.6  0.570843  6
8345.1  0.573091  6
8349.5  0.57458  6
8354  0.57435  6
8358.5  0.573256  6
8362.9  0.572369  6
8367.4  0.571813  6
8371.9  0.571904  6
8376.3  0.570149  6
8380.8  0.56894  6
8385.3  0.568054  6
8389.7  0.567485  6
8394.2  0.56638  6
8398.6  0.564725  6
8403.1  0.56405  6
8407.6  0.562724  6
8412  0.561606  6
8416.5  0.56071  6
8421  0.559705  6
8425.4  0.558039  6
8429.9  0.557139  6
8434.4  0.555149  6
8438.8  0.553694  6
8443.3  0.551918  6
8447.8  0.54992  6
8452.2  0.547914  6
8456.7  0.545694  6
8461.2  0.542815  6
8465.7  0.539167  6
8470.1  0.534962  6
8474.6  0.53054  6
8479.1  0.524689  6
8483.5  0.517181  6
8488  0.508137  6
8492.5  0.497876  6
8496.9  0.485952  6
8501.4  0.472265  6
8505.9  0.457244  6
8510.4  0.440448  6
8514.8  0.4211  6
8519.3  0.400306  6
8523.8  0.37916  6
8528.2  0.356224  6
8532.7  0.332056  6
8537.2  0.307532  6
8541.7  0.281878  6
8546.1  0.256083  6
8550.6  0.230817  6
8555.1  0.205083  6
8559.6  0.180868  6
8564  0.157733  6
8568.5  0.136567  6
8573  0.117372  6
8577.5  0.100926  6
8581.9  0.0870119  6
